term,en,pl
MakingOf/Views/FifisRoom info 1,"Fifi has the biggest room in the house, but she doesn’t care for it.

I imagined an untidy looking Victorian lab, where she could conduct her experiments. I later added elements that would point to her being more of a messy teenager. Mattress on the floor, empty cans of soda and papers stuck to the windows.

-Catherine","Fifi ma największy pokój w domu, ale wcale jej to nie obchodzi.

Wyobrażałam sobie nieuporządkowane wiktoriańskie laboratorium, w którym mogłaby przeprowadzać swoje eksperymenty. Później dodałam elementy, które wskazywałyby, że jest bardziej niechlujną nastolatką. Materac na podłodze, puste puszki po napojach i papiery przyklejone do okien.

-Catherine"
MakingOf/Views/FifisRoom info 2,"The key to this room is the juxtaposition between the chandelier (not pictured) hanging above the messy mattress on the floor.

The idea was to hint at how Fifi isn't especially keen to rise to her position within the household - she'd rather just be a teenager.

-Adam","Kluczem do tego pokoju jest zestawienie żyrandola (niepokazanego) wiszącego nad niechlujnym materacem na podłodze.

Pomysł polegał na nawiązaniu do tego, że Fifi wcale nie jest szczególnie chętna, żeby dorosnąć do swojej pozycji w gospodarstwie domowym - wolałaby po prostu być nastolatką.

-Adam"
MakingOf/Views/FitzsRoom info 1,"This room is the simplest room in the whole house - to reflect Fitz's character.

He spends most of his energy and time in the greenhouse, so he pays little attention to his living quarters.

It was quite difficult to make this room visually appealing without adding anything.

-Catherine","Ten pokój jest najprostszym pokojem w całym domu - odzwierciedlając charakter Fitza.

Spędza większość swojej energii i czasu w szklarni, więc poświęca niewiele uwagi swojej kwaterze mieszkalnej.

Dość trudno było sprawić, żeby ten pokój wyglądał atrakcyjnie wizualnie, nie dodając niczego.

-Catherine"
MakingOf/Views/FitzsRoom info 2,"Originally we wanted to include a shrine to Penny in Fitz's room - and for it to be the only area of warmth and colour in his space, representative of his real life relationship with her.

We later substituted this for a single card from Penny that he displays on his shelf fondly, next to one of his plants.

-Catherine","Pierwotnie chcieliśmy umieścić w pokoju Fitza rodzaj sanktuarium poświęconego Penny - i żeby był to jedyny obszar ciepła i koloru w jego przestrzeni, reprezentujący jego prawdziwą relację z nią.

Później zastąpiliśmy to pojedynczą kartką od Penny, którą czule wystawia na swojej półce, obok jednej ze swoich roślin.

-Catherine"
MakingOf/Views/FitzsRoom info 3,"The concept of a room with virtually nothing in it made for a couple of fun lines of dialogue between Grimoire and Sally.

In some abstract way, Grimoire is vaguely aware that he's playing through an adventure game - and he is baffled to find a room with nothing to examine.

-Adam","Koncepcja pokoju, w którym praktycznie nic nie ma, dała okazję do kilku zabawnych linii dialogu między Grimoire'em a Sally.

W jakiś abstrakcyjny sposób Grimoire jest niejasno świadomy, że gra w grę przygodową - i jest zdezorientowany, znajdując pokój, w którym nie ma nic do obejrzenia.

-Adam"
MakingOf/Views/FlorasTower info 1,"The scene of the crime, Flora’s room is set at the top of Fellow Tower.

I was keen to get some eerie symbolism in there and I loved the idea of adding an eye into the ceiling, gazing down at the murder, as if the Tower itself knows the truth.

-Catherine","Miejsce zbrodni, pokój Flory znajduje się na szczycie wieży Fellow.

Zależało mi na wprowadzeniu tam niepokojącej symboliki i uwielbiałam pomysł dodania oka do sufitu, spoglądającego w dół na morderstwo, jakby sama wieża znała prawdę.

-Catherine"
MakingOf/Views/FlorasTower info 2,"There are many important things to examine in this room and we put a lot of thought into where items would be placed, making sure everything was balanced.

We opted for a dreary, washed out palette for this room, not only to match Flora’s bleak 'Miss Havisham' vibes, but also so it felt like the life had been somewhat sucked out from it.

-Catherine","W tym pokoju jest wiele ważnych rzeczy do obejrzenia, i włożyliśmy wiele przemyśleń w to, gdzie umieścić przedmioty, upewniając się, że wszystko jest zrównoważone.

Zdecydowaliśmy się na ponurą, wypłowiałą paletę dla tego pokoju, nie tylko żeby pasowała do ponurego klimatu 'Panny Havisham' Flory, ale też żeby wydawało się, że życie zostało z niego w pewnym sensie wyssane.

-Catherine"
MakingOf/Views/FlorasTower info 3,"Flora's Tower was the most important room to get right!

We spent a long time tweaking the elements, considering how the player might explore the room, what they'd examine first, what they might miss, etc.

The drapes were supposed to be blowing in the wind but we never got it to work properly...

-Adam","Wieża Flory była najważniejszym pokojem, który trzeba było dobrze zrobić!

Spędziliśmy dużo czasu, dopracowując elementy, rozważając, jak gracz mógłby eksplorować pokój, co obejrzy najpierw, co może przegapić, itd.

Zasłony miały powiewać na wietrze, ale nigdy nie udało nam się sprawić, żeby to działało poprawnie...

-Adam"
MakingOf/Views/FreyasRoom info 1,"I imagined Freya being given the short straw and was tucked away in the boiler room, so she had to make do with what she had.

What resulted was an intimate industrial space, that Freya manages to bring a lot of warmth and creativity to.

Since you never meet Freya, it was a great way to deliver some of her personality.

-Catherine","Wyobrażałam sobie, że Freya wyciągnęła krótszą słomkę i została schowana w kotłowni, więc musiała radzić sobie z tym, co miała.

Rezultatem była intymna, przemysłowa przestrzeń, której Freya zdołała nadać wiele ciepła i kreatywności.

Ponieważ nigdy nie spotykasz Freyi, to był świetny sposób, żeby przekazać kawałek jej osobowości.

-Catherine"
MakingOf/Views/FreyasRoom info 2,"Despite the lack of natural light, I think Freya's room is one of the nicest spaces in all of Tangle Tower.

The large, ominous painting leaning against the wall suggests Freya is someone who is troubled - but is willing to look her anxieties in the face.

-Adam","Mimo braku naturalnego światła, myślę, że pokój Freyi jest jednym z najmilszych miejsc w całym Tangle Tower.

Wielki, złowieszczy obraz oparty o ścianę sugeruje, że Freya jest kimś udręczonym - ale gotowym spojrzeć swoim lękom prosto w twarz.

-Adam"
MakingOf/Views/FrontDoor info 1,"I wanted the front door of the mansion to feel strange - much like the rest of the tower.

The door started out looking somewhat Art Nouveau, but I felt like it wasn’t grand or inviting enough.

-Catherine","Chciałam, żeby główne drzwi rezydencji wydawały się dziwne - podobnie jak reszta wieży.

Drzwi na początku wyglądały nieco w stylu Art Nouveau, ale czułam, że nie są wystarczająco okazałe czy zapraszające.

-Catherine"
MakingOf/Views/FrontDoor info 2,"After looking at a bunch of themed haunted mansions, I tried out a round archway and it made the door more impactful.

I really liked the contrast of this ornate homely front door that was surrounded by giant tree roots and moss, almost like some sort of undiscovered temple. 

-Catherine","Po obejrzeniu kilku tematycznych nawiedzonych rezydencji, wypróbowałam okrągłe sklepienie łukowe i to sprawiło, że drzwi stały się bardziej efektowne.

Naprawdę podobał mi się kontrast tych ozdobnych, domowych głównych drzwi otoczonych olbrzymimi korzeniami drzewa i mchem, niemal jak jakaś nieodkryta świątynia.

-Catherine"
MakingOf/Views/FrontDoor info 3,"The main entrance was one of the areas we returned to later on, to add more points of interest.

For instance, you can see this layout drawing doesn't yet include the statue of Lord Remington.

-Adam","Główne wejście było jednym z obszarów, do których wróciliśmy później, żeby dodać więcej punktów zainteresowania.

Na przykład widać, że ten rysunek układu nie zawiera jeszcze posągu Lorda Remingtona.

-Adam"
MakingOf/Views/Gardens info 1,"The main feature of this garden was that it contained a secret door that would be found somewhere later in the game.

The door had to be hidden in plain sight and not give away its existence too early on.

I sketched a few possible options, mostly involving garden ornaments, but most of it felt convoluted.

-Catherine","Główną cechą tego ogrodu było to, że zawierał tajne drzwi, które miały zostać znalezione gdzieś później w grze.

Drzwi musiały być ukryte na widoku i nie zdradzać swojego istnienia zbyt wcześnie.

Naszkicowałam kilka możliwych opcji, głównie z udziałem ozdób ogrodowych, ale większość wydawała się zawiła.

-Catherine"
MakingOf/Views/Gardens info 2,"I really liked the idea of this location having a dual purpose.

I experimented with the composition switching focus simply with a change of lighting. At the beginning of the game, the pathway leads your eye through to the mansion, but later in the game the lighting changes to bring your focus to the secret door.

-Catherine","Naprawdę podobał mi się pomysł, żeby ta lokacja miała podwójne przeznaczenie.

Eksperymentowałam z kompozycją, przełączającą fokus po prostu przez zmianę oświetlenia. Na początku gry ścieżka prowadzi wzrok do rezydencji, ale później w grze oświetlenie się zmienia, żeby skupić uwagę na tajnych drzwiach.

-Catherine"
MakingOf/Views/Gardens info 3,"From the earliest planning stages, I knew I wanted this game to take place in a large house.

However, we were keen to find as much variety as possible within that setting, and elaborate gardens were an obvious choice.

The various statues are good for environmental storytelling, too.

-Adam","Od najwcześniejszych etapów planowania wiedziałem, że chcę, żeby ta gra rozgrywała się w wielkim domu.

Jednak zależało nam na znalezieniu jak największej różnorodności w ramach tej scenerii, i rozbudowane ogrody były oczywistym wyborem.

Różne posągi też dobrze sprawdzają się w opowiadaniu historii przez otoczenie.

-Adam"
MakingOf/Views/GrandHall info 1,"Very early on in development, we visited Leighton House (London) which had influence on the feel of the mansion.

Every overly-embellished room felt unapologetically different from the next - and one side of the house felt completely different from the other side.

-Catherine","Bardzo wcześnie w produkcji odwiedziliśmy Leighton House (Londyn), co miało wpływ na klimat rezydencji.

Każdy przesadnie zdobiony pokój wydawał się bezczelnie inny od następnego - a jedna strona domu wydawała się zupełnie inna od drugiej.

-Catherine"
MakingOf/Views/GrandHall info 2,"The staircases give an early idea of the differences between the two families.

The wooden, down-to-earth staircase of the Fellows and the ornate sophisticated stairway to Pointer tower.

The fireplace wedged between the two is actually very important later on in the game.

-Catherine","Schody dają wczesne wyobrażenie o różnicach między dwiema rodzinami.

Drewniane, przyziemne schody Fellowów i ozdobne, wyrafinowane schody do wieży Pointerów.

Kominek wciśnięty między nimi jest właściwie bardzo ważny później w grze.

-Catherine"
MakingOf/Views/GrandHall info 3,"It's very beautiful, but I think the Grand Hall is perhaps the most 'normal' room in Tangle Tower - in a good way.

As you enter this neutral space, you think; 'Oh yeah, classic murder-mystery in a big mansion. Got it'

It gives the particular eccentricities of the other rooms something to contrast with.

-Adam","Jest bardzo piękna, ale myślę, że Wielka Sala jest chyba najbardziej 'normalnym' pokojem w Tangle Tower - w dobrym sensie.

Wchodząc do tej neutralnej przestrzeni, myślisz: 'A tak, klasyczna zagadka morderstwa w wielkiej rezydencji. Rozumiem.'

Daje to szczególnym dziwactwom innych pokoi coś, z czym mogą kontrastować.

-Adam"
MakingOf/Views/Greenhouse info 1,"Much like everything else in the game, I really didn’t want this greenhouse to feel stereotypical.

Instead, I started to think about it being more like a giant glowing terrarium.

-Catherine","Podobnie jak ze wszystkim innym w grze, naprawdę nie chciałam, żeby ta szklarnia wydawała się stereotypowa.

Zamiast tego zaczęłam myśleć o niej bardziej jak o gigantycznym, świecącym terrarium.

-Catherine"
MakingOf/Views/Greenhouse info 2,"I based the interior on Victorian greenhouses, much like the ones you would find in Kew Gardens.

We knew before sketching that this greenhouse would be unique, because of the strange plant-life. I wanted to push the dense shadowiness, so it could feel like someone or something could easily hide inside.

-Catherine","Oparłam wnętrze na wiktoriańskich szklarniach, podobnych do tych, które można znaleźć w Kew Gardens.

Wiedzieliśmy jeszcze przed szkicowaniem, że ta szklarnia będzie unikalna, z powodu dziwnego życia roślinnego. Chciałam podkreślić gęsty mrok, żeby wydawało się, że ktoś lub coś mogłoby łatwo się w niej ukryć.

-Catherine"
MakingOf/Views/Greenhouse info 3,"Despite all the wonderful plants, my favourite thing about the greenhouse is actually the tiled floor. It really ties the room together.

-Adam","Mimo wszystkich cudownych roślin, moją ulubioną rzeczą w szklarni jest właściwie kafelkowa podłoga. Naprawdę spina cały pokój w całość.

-Adam"
MakingOf/Views/InsectLab info 1,"We knew we wanted this place to have a different tone to the rest of the game - as it’s quite a pivotal moment in the narrative.

I wanted it to feel moody, uncomfortable, but also exciting to explore. I really liked the visual of candlelight highlighting the giant carcasses of insects, because it looked so creepy and alien.

-Catherine","Wiedzieliśmy, że chcemy, żeby to miejsce miało inny ton niż reszta gry - bo to dość przełomowy moment w fabule.

Chciałam, żeby wydawało się nastrojowe, niekomfortowe, ale też ekscytujące do eksplorowania. Naprawdę podobał mi się widok światła świec podświetlającego gigantyczne szczątki owadów, bo wyglądało to tak niepokojąco i obco.

-Catherine"
MakingOf/Views/InsectLab info 2,"When we initially had the idea for the secret laboratory, there were three rooms dedicated to researching different aspects of the ecosystem: bugs, plants and water.

We realised this felt a little unnecessary, and in the end we folded all of those elements into one single room.

-Catherine","Kiedy początkowo mieliśmy pomysł na tajne laboratorium, były trzy pokoje poświęcone badaniu różnych aspektów ekosystemu: robaków, roślin i wody.

Zdaliśmy sobie sprawę, że wydawało się to trochę niepotrzebne, i ostatecznie połączyliśmy wszystkie te elementy w jeden pokój.

-Catherine"
MakingOf/Views/InsectLab info 3,"Some concepts for a 'plant lab' - a room which was eventually merged with the insect lab.

-Adam","Kilka konceptów dla 'laboratorium roślin' - pokoju, który ostatecznie połączono z laboratorium owadów.

-Adam"
MakingOf/Views/LakesEdge info 1,"The goal of this location was to introduce players to the unique setting of the game.

The water has special qualities and we wanted to sell that idea visually. When creating it, I was thinking about iridescent oil and swirling, marbling inks.

-Catherine","Celem tej lokacji było wprowadzenie graczy w unikalną scenerię gry.

Woda ma szczególne właściwości i chcieliśmy sprzedać ten pomysł wizualnie. Tworząc ją, myślałam o mieniącym się oleju i wirujących, marmurkowych atramentach.

-Catherine"
MakingOf/Views/LakesEdge info 2,"Even though Tangle Tower is isolated on a very small 'island' on a lake - I wanted players to start off a little way away from the building itself.

That way, there's a build-up of anticipation as they approach the house - and the crime scene.

-Adam","Mimo że Tangle Tower jest odizolowane na bardzo małej 'wyspie' na jeziorze - chciałem, żeby gracze zaczynali nieco z dala od samego budynku.

Dzięki temu narasta wyczekiwanie, w miarę zbliżania się do domu - i do miejsca zbrodni.

-Adam"
MakingOf/Views/Library info 1,"This is where you would find Fifi studying away.

I had some early ideas of a grand library, with so many books that some would be suspended off the ceiling.

I liked the idea of a huge round window that would pull our focus towards it.

-Catherine","Tu właśnie zastalibyście Fifi pogrążoną w nauce.

Miałam kilka wczesnych pomysłów na okazałą bibliotekę, z tyloma książkami, że część zwisałaby z sufitu.

Podobał mi się pomysł ogromnego okrągłego okna, które przyciągałoby naszą uwagę.

-Catherine"
MakingOf/Views/Library info 2,"We eventually scaled down, but I kept the big window.

This library is a shared space, but it’s also Fifi’s haven, in which she has created a little space for herself. Her science experiments and test tubes spill out into the ordinary-looking library.

-Catherine","Ostatecznie pomniejszyliśmy skalę, ale zachowałam wielkie okno.

Ta biblioteka to wspólna przestrzeń, ale jest też przystanią Fifi, w której stworzyła dla siebie małą przestrzeń. Jej eksperymenty naukowe i probówki wylewają się na zwyczajnie wyglądającą bibliotekę.

-Catherine"
MakingOf/Views/Library info 3,"One of the challenges of writing dialogue for the library was coming up with various excuses as to why Grimoire and Sally don't read any of the books.

There are also some story hints hidden in this room - for instance, someone has taken all the insect books off the shelves!

-Adam","Jednym z wyzwań przy pisaniu dialogów do biblioteki było wymyślanie różnych wymówek na to, czemu Grimoire i Sally nie czytają żadnej z książek.

Są też w tym pokoju ukryte pewne wskazówki fabularne - na przykład ktoś zabrał z półek wszystkie książki o owadach!

-Adam"
MakingOf/Views/LowestLevel info 1,"A minimal room with a huge window that opens out onto the lake floor.

This room had to feel old - as this was the first part of Tangle Tower that was built a very long time ago.

There was going to be a huge puzzle game in here involving multiple levels of the mansion, but it never happened.

-Catherine","Minimalistyczny pokój z ogromnym oknem, które otwiera się na dno jeziora.

Ten pokój musiał wydawać się stary - bo to była pierwsza część Tangle Tower, zbudowana bardzo dawno temu.

Miała tu być ogromna gra-zagadka obejmująca wiele poziomów rezydencji, ale nigdy do tego nie doszło.

-Catherine"
MakingOf/Views/LowestLevel info 2,"Everything about this room suggests years of disuse - except for the single candle, which is inexplicably lit.

-Adam","Wszystko w tym pokoju sugeruje lata nieużywania - z wyjątkiem pojedynczej świecy, która niewytłumaczalnie jest zapalona.

-Adam"
MakingOf/Views/MusicRoom info 1,"We knew from the start that this is where you would first encounter Poppy, hauntingly playing her piano.

I imagined a trail of discarded music sheets that would lead you to her.

I felt like her piano could be this messy little work space, reminiscent of Beethoven’s.

-Catherine","Wiedzieliśmy od początku, że tutaj po raz pierwszy spotkacie Poppy, nawiedzająco grającą na swoim pianinie.

Wyobrażałam sobie ślad porzuconych nut, które prowadziłyby do niej.

Czułam, że jej pianino mogłoby być tym niechlujnym, małym miejscem pracy, przypominającym miejsce Beethovena.

-Catherine"
MakingOf/Views/MusicRoom info 2,"The room is heavy and draped to match Poppy’s vibe. A big theme of the Tangle Tower building is the idea of nature taking over and creeping in. Covering the ceiling with foliage added to that suppressive feeling.

I loved the idea of Poppy looking like a spectre, silhouetted against the bright windows.

-Catherine","Pokój jest ciężki i udrapowany, żeby pasować do klimatu Poppy. Wielkim motywem budynku Tangle Tower jest idea natury przejmującej kontrolę i wkradającej się do środka. Pokrycie sufitu listowiem dodawało do tego przytłaczającego uczucia.

Uwielbiałam pomysł, żeby Poppy wyglądała jak widmo, sylwetkowana na tle jasnych okien.

-Catherine"
MakingOf/Views/MusicRoom info 3,"My favourite detail of the music room is the moss and foliage along the ceiling - it gives the room a little mystical forest ambience.

In real life, plants growing through the ceiling like that would probably be a problem...

-Adam","Moim ulubionym szczegółem sali muzycznej jest mech i listowie wzdłuż sufitu - nadaje pokojowi odrobinę mistycznego, leśnego klimatu.

W prawdziwym życiu rośliny rosnące przez sufit w ten sposób byłyby pewnie problemem...

-Adam"
MakingOf/Views/PennysRoom info 1,"I originally designed Penny’s room to look like it belonged to someone elegant, aristocratic - and also a bit of a fairytale princess.

Initially we were going to include a secret doorway through a fireplace, but we decided against it.

-Catherine","Pierwotnie zaprojektowałam pokój Penny tak, żeby wyglądał, jakby należał do kogoś eleganckiego, arystokratycznego - a także trochę do bajkowej księżniczki.

Początkowo mieliśmy zamiar dodać tajne przejście przez kominek, ale zdecydowaliśmy się przeciw temu.

-Catherine"
MakingOf/Views/PennysRoom info 2,"I wanted Penny’s room to feel purposefully romantic and I went as far as having a cherry blossom branch come through the window. 

We imagined that Penny was constantly travelling, so piles of suitcases became a key visual in her room.

-Catherine","Chciałam, żeby pokój Penny wydawał się celowo romantyczny, i posunęłam się nawet do dodania gałązki kwiatu wiśni wchodzącej przez okno.

Wyobrażaliśmy sobie, że Penny nieustannie podróżuje, więc stosy walizek stały się kluczowym elementem wizualnym w jej pokoju.

-Catherine"
MakingOf/Views/PennysRoom info 3,"This layout image shows an earlier version of the puzzle in this room - it was originally connected to the suitcase tucked under the bed.

Later, we had the idea for the birdhouse puzzle, and that suitcase was swapped out for a little tea set, where Penny sits and drinks tea with her birds.

-Adam","Ten obraz układu pokazuje wcześniejszą wersję zagadki w tym pokoju - była pierwotnie połączona z walizką schowaną pod łóżkiem.

Później wpadliśmy na pomysł zagadki z domkiem dla ptaków, i tę walizkę zastąpiono małym serwisem do herbaty, przy którym Penny siedzi i pije herbatę ze swoimi ptakami.

-Adam"
MakingOf/Views/PoppysRoom info 1,"I knew this bedroom had to belong to a gothic reclusive angsty teenager.

I wanted to include a lot of pagan imagery, but didn’t want to use any symbols that meant anything specific. Most of the iconography is a vague nod to that theme.

-Catherine","Wiedziałam, że ta sypialnia musi należeć do gotyckiej, wycofanej, zbuntowanej nastolatki.

Chciałam włączyć dużo pogańskiej ikonografii, ale nie chciałam używać żadnych symboli, które miałyby konkretne znaczenie. Większość ikonografii to niejasne nawiązanie do tego motywu.

-Catherine"
MakingOf/Views/PoppysRoom info 2,"Cue giant gothic ornate bed! It felt right for Poppy’s bed to be as dramatic as she is.

I included thick heavy curtains and drapes, mirroring her long hair. The octopus chandelier was meant to have 8 arms, but I made a mistake when drawing the final image and it gave Adam an idea for a joke in the script.

-Catherine","Czas na gigantyczne, gotyckie, ozdobne łóżko! Wydawało się słuszne, żeby łóżko Poppy było tak dramatyczne jak ona sama.

Włączyłam grube, ciężkie kotary i zasłony, odzwierciedlające jej długie włosy. Żyrandol-ośmiornica miał mieć 8 ramion, ale popełniłam błąd, rysując finalny obraz, i to dało Adamowi pomysł na żart w scenariuszu.

-Catherine"
MakingOf/Views/PoppysRoom info 3,"Poppy's room is my favourite location in the entire game!

Catherine did such a good job designing it, and it goes especially well with Poppy's music, by Raphael Benjamin Meyer.

-Adam","Pokój Poppy to moja ulubiona lokacja w całej grze!

Catherine wykonała tak dobrą robotę, projektując go, i pasuje szczególnie dobrze do muzyki Poppy autorstwa Raphaela Benjamina Meyera.

-Adam"
MakingOf/Views/RooftopGarden info 1,"A romantic setting, nestled between two of the resident’s bedrooms, it's a secret meeting spot between the Pointer and Fellow towers.

There's something of a 'Romeo and Juliet' theme going on, so I included a lot of romantic visuals and iconography. It was very inspired b 18th century Rococo paintings.

-Catherine","Romantyczna sceneria, wtulona między sypialnie dwojga mieszkańców, to tajne miejsce spotkań między wieżami Pointerów i Fellowów.

Dzieje się tu coś w rodzaju motywu 'Romea i Julii', więc włączyłam dużo romantycznych wizualiów i ikonografii. Było to mocno zainspirowane osiemnastowiecznymi obrazami rokoko.

-Catherine"
MakingOf/Views/RooftopGarden info 2,"This layout image features a giant stone bat at the mouth of the stream, instead of the giant stone frog that it eventually became.

A unique feature of this area is that it doesn't play any background music - just the ambient sound design by Calum Bowen.

-Adam","Ten obraz układu przedstawia gigantycznego kamiennego nietoperza u ujścia strumienia, zamiast gigantycznej kamiennej żaby, którą ostatecznie się stał.

Unikalną cechą tego obszaru jest to, że nie odtwarza żadnej muzyki w tle - tylko dźwięk otoczenia autorstwa Calluma Bowena.

-Adam"
MakingOf/Views/StoneSquare info 1,"The stone square is where you first meet Hawkshaw. We wanted her presence to feel disconnected from the house, but still very official.

I really liked the idea of Hawkshaw having a mobile office and a handy desk that could open up from within in a suitcase.

-Catherine","Kamienny plac to miejsce, gdzie po raz pierwszy spotykacie Hawkshaw. Chcieliśmy, żeby jej obecność wydawała się odłączona od domu, ale wciąż bardzo oficjalna.

Naprawdę podobał mi się pomysł, żeby Hawkshaw miała mobilne biuro i podręczne biurko, które mogłoby się rozkładać z wnętrza walizki.

-Catherine"
MakingOf/Views/StoneSquare info 2,"A wonderful rough painting of the stone square, by Catherine.

I like how this view of the stone square shows other areas - the gardens on the left, the main entrance at the back, and the greenhouse on the right.

-Adam","Wspaniały, szkicowy obraz kamiennego placu, autorstwa Catherine.

Podoba mi się, że ten widok kamiennego placu pokazuje inne obszary - ogrody po lewej, główne wejście z tyłu, i szklarnię po prawej.

-Adam"
MakingOf/Views/StoneSquare info 3,"We needed a neutral location where Detective Hawkshaw could set up her office, without being in anyone's way. She isn't native to Tangle Tower, so we thought she could be outside the main building.

The mobile trunk desk thing is very convenient... unless it were to rain, I suppose.

-Adam","Potrzebowaliśmy neutralnej lokacji, gdzie detektyw Hawkshaw mogłaby założyć swoje biuro, nikomu nie przeszkadzając. Nie pochodzi z Tangle Tower, więc pomyśleliśmy, że mogłaby być na zewnątrz głównego budynku.

To mobilne biurko-kufer jest bardzo wygodne... chyba że akurat padałoby, jak sądzę.

-Adam"
MakingOf/Views/TheStudy info 1,"At first this room was set higher up in Tangle Tower and I Imagined this sophisticated, ornate looking attic space.

Taxidermy played a huge role in decorating it. After all - the people who used this room are avid collectors...

-Catherine","Na początku ten pokój był umieszczony wyżej w Tangle Tower, i wyobrażałam sobie tę wyrafinowaną, ozdobną przestrzeń poddasza.

Taksydermia odegrała ogromną rolę w jego dekorowaniu. W końcu - ludzie, którzy używali tego pokoju, są zapalonymi kolekcjonerami...

-Catherine"
MakingOf/Views/TheStudy info 2,"We wanted this chamber to feel darker and more hidden.

When we made the decision to add an aquarium through the centre of the mansion, it added a whole new feel to the room.

A windowless room with the only real source of light coming from the tube of water really added to the creepy atmosphere.

-Catherine","Chcieliśmy, żeby ta komnata wydawała się mroczniejsza i bardziej ukryta.

Kiedy podjęliśmy decyzję o dodaniu akwarium przez środek rezydencji, dodało to całkowicie nowy klimat pokojowi.

Pokój bez okien, z jedynym prawdziwym źródłem światła pochodzącym z rury z wodą, naprawdę dodawał do niepokojącej atmosfery.

-Catherine"
MakingOf/Views/TheStudy info 3,"Thematically, we needed the Study to be a mix of elements - an ornate gentleman's study, a research lab, and a private taxidermy collection.

The chains and iron cages tip it over the edge into feeling fully sinister.

-Adam



","Tematycznie potrzebowaliśmy, żeby gabinet był mieszanką elementów - ozdobnego gabinetu dżentelmena, laboratorium badawczego i prywatnej kolekcji taksydermicznej.

Łańcuchy i żelazne klatki przechylają go za krawędź w stronę pełnej złowieszczości.

-Adam



"
MakingOf/Views/Workshop info 1,"I started by sketching dioramas of an adventurer’s bedroom, since I knew this room would have many oddities and collected treasures.

I wanted every aspect of the room to feel unique, including the light fittings.

Fun fact: the giant puffer-fish lamp was based on a real life lamp found in the Pitts Rivers museum in Oxford, England.

-Catherine","Zaczęłam od szkicowania dioram sypialni poszukiwacza przygód, bo wiedziałam, że ten pokój będzie miał wiele osobliwości i zebranych skarbów.

Chciałam, żeby każdy aspekt pokoju wydawał się unikalny, w tym oprawy oświetleniowe.

Ciekawostka: gigantyczna lampa w kształcie rozdymki była oparta na prawdziwej lampie znalezionej w muzeum Pitt Rivers w Oksfordzie, w Anglii.

-Catherine"
MakingOf/Views/Workshop info 2,"Since Felix spends his time reminiscing about his adventures, I thought it felt appropriate for his room to be in the hull of an upside-down ship.

You can even see it poking out of the side of the Tangle Tower building.

-Catherine","Ponieważ Felix spędza czas, wspominając swoje przygody, uznałam, że pasuje, żeby jego pokój znajdował się w kadłubie odwróconego do góry nogami statku.

Można go nawet zobaczyć, wystającego z boku budynku Tangle Tower.

-Catherine"
MakingOf/Views/Workshop info 3,"The sheer number of objects in this room make it seem like it might be hiding hundreds of clues.

However, most of the objects are just random trinkets collected by Felix.

Almost all of them spark dialogue between Grimoire and Sally, though.

-Adam","Ogromna liczba przedmiotów w tym pokoju sprawia, że wydaje się, jakby mógł ukrywać setki tropów.

Jednak większość przedmiotów to po prostu przypadkowe drobiazgi zebrane przez Felixa.

Niemal wszystkie z nich wywołują jednak dialog między Grimoire'em a Sally.

-Adam"
